"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"87292861561","87292861561_1943320","1","1943320","Locohu","-8.67306","126.62917","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Locohu","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943333","1","1943333","Afaloicai","-8.68778","126.67167","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Afaloicai","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943314","1","1943314","Aiteas","-8.51056","126.01583","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Aiteas","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944891","1","1944891","Aituto","-8.90028","125.59278","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Aituto","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1946056","1","1946056","Atelari","-8.54667","126.70361","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Atelari","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1945253","1","1945253","Atuaben","-9.00398","125.32747","PPL","populated place","6295630|6255151|TL|BO|1945253","Earth|Oceania|East Timor|Bobonaro|Atuaben","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944730","1","1944730","Atubuti","-8.93083","125.40528","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Atubuti","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944879","1","1944879","Atubuti","-8.94806","125.29083","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Atubuti","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1942488","1","1942488","Aubaca","-8.49","126.35972","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Aubaca","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943272","1","1943272","Babulo","-8.77722","126.56361","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Babulo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1942544","1","1942544","Balibar","-8.6","125.595","PPL","populated place","6295630|6255151|TL|DI|8617681|1942544","Earth|Oceania|East Timor|Díli|Cristo Rei|Balibar","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1946492","1","1946492","Balulin","-8.74611","125.90556","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Balulin","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1945078","1","1945078","Bandeirahun","-8.75833","125.53833","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Bandeirahun","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944411","1","1944411","Baqui","-9.28333","124.35111","PPL","populated place","6295630|6255151|TL|OE|1944411","Earth|Oceania|East Timor|Oecusse|Baqui","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943526","1","1943526","Baticassa","-8.65444","126.53306","PPL","populated place","6295630|6255151|TL|BA|8617912|1943526","Earth|Oceania|East Timor|Baucau|Quelicai|Baticassa","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944723","1","1944723","Batumano","-8.95139","125.37444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Batumano","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944069","1","1944069","Bausiu","-9.17747","124.4098","PPL","populated place","6295630|6255151|TL|OE|1944069","Earth|Oceania|East Timor|Oecusse|Bausiu","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629994","1","8629994","Beamoas","-9.0","125.38333","PPL","populated place","6295630|6255151|TL|8629994","Earth|Oceania|East Timor|Beamoas","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8628940","1","8628940","Becora","-8.566","125.6","PPL","populated place","6295630|6255151|TL|8628940","Earth|Oceania|East Timor|Becora","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1942938","1","1942938","Bercoli","-8.58917","126.38778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Bercoli","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944328","1","1944328","Bihala","-9.28083","124.37306","PPL","populated place","6295630|6255151|TL|OE|1944328","Earth|Oceania|East Timor|Oecusse|Bihala","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943202","1","1943202","Borala","-8.74028","126.38722","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Borala","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629407","1","8629407","Cabira Oan","-8.86667","126.36667","PPL","populated place","6295630|6255151|TL|8629407","Earth|Oceania|East Timor|Cabira Oan","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8643260","1","8643260","Cai Uai Ho O","-8.71667","126.36667","PPL","populated place","6295630|6255151|TL|8643260","Earth|Oceania|East Timor|Cai Uai Ho O","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629356","1","8629356","Caicoli","-9.38333","125.16667","PPL","populated place","6295630|6255151|TL|8629356","Earth|Oceania|East Timor|Caicoli","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943189","1","1943189","Cailetiana","-8.68278","126.37167","PPL","populated place","6295630|6255151|TL|VI|8618034|1943189","Earth|Oceania|East Timor|Viqueque|Ossu|Cailetiana","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8630003","1","8630003","Camalpun","-8.66667","125.43333","PPL","populated place","6295630|6255151|TL|8630003","Earth|Oceania|East Timor|Camalpun","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1942849","1","1942849","Camedar","-8.97167","126.05889","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Camedar","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943793","1","1943793","Caraubalo","-8.85889","126.36389","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Caraubalo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943284","1","1943284","Carlilo","-8.53389","126.00667","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Carlilo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1639958","1","1639958","Citrana","-9.32909","124.09189","PPL","populated place","6295630|6255151|TL|OE|1639958","Earth|Oceania|East Timor|Oecusse|Citrana","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8617938","1","8617938","Costa","-9.2769","124.42085","PPL","populated place","6295630|6255151|TL|8617938","Earth|Oceania|East Timor|Costa","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8630000","1","8630000","Cota Heu","-8.73333","125.38333","PPL","populated place","6295630|6255151|TL|8630000","Earth|Oceania|East Timor|Cota Heu","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8628951","1","8628951","Cotolau","-8.63333","125.6","PPL","populated place","6295630|6255151|TL|8628951","Earth|Oceania|East Timor|Cotolau","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8630069","1","8630069","Datolor","-9.06667","125.91667","PPL","populated place","6295630|6255151|TL|8630069","Earth|Oceania|East Timor|Datolor","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8630089","1","8630089","Dolibuti","-8.76667","126.41667","PPL","populated place","6295630|6255151|TL|8630089","Earth|Oceania|East Timor|Dolibuti","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629977","1","8629977","Fahiria","-8.71667","125.5","PPL","populated place","6295630|6255151|TL|8629977","Earth|Oceania|East Timor|Fahiria","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1946098","1","1946098","Fanalolo","-8.56972","126.68222","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Fanalolo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1945550","1","1945550","Fatucahi","-9.03514","125.98677","PPL","populated place","6295630|6255151|TL|MF|1945550","Earth|Oceania|East Timor|Manufahi|Fatucahi","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8630067","1","8630067","Fatuco","-8.96667","125.66667","PPL","populated place","6295630|6255151|TL|8630067","Earth|Oceania|East Timor|Fatuco","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1942638","1","1942638","Fatumanaro","-8.61806","125.66528","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Fatumanaro","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944205","1","1944205","Fatunababo","-9.35778","124.23","PPL","populated place","6295630|6255151|TL|OE|1944205","Earth|Oceania|East Timor|Oecusse|Fatunababo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8617845","1","8617845","Faturasa","-8.66667","125.71667","PPL","populated place","6295630|6255151|TL|AL|8617845","Earth|Oceania|East Timor|Aileu|Faturasa","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629996","1","8629996","Foho Rua","-9.3","125.23333","PPL","populated place","6295630|6255151|TL|CO|8629258|8629996","Earth|Oceania|East Timor|Cova Lima|Maucatar|Foho Rua","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943259","1","1943259","Fohomano","-8.79861","126.55444","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Fohomano","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1942951","1","1942951","Gariuai","-8.54444","126.41056","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Gariuai","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1943951","1","1943951","Gildapil","-9.12174","125.21398","PPL","populated place","6295630|6255151|TL|BO|1943951","Earth|Oceania|East Timor|Bobonaro|Gildapil","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944605","1","1944605","Goulolo","-8.80167","125.42972","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Goulolo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629993","1","8629993","Gudataz","-9.13333","125.3","PPL","populated place","6295630|6255151|TL|8629993","Earth|Oceania|East Timor|Gudataz","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629984","1","8629984","Guer-Udo","-9.0","125.51667","PPL","populated place","6295630|6255151|TL|8629984","Earth|Oceania|East Timor|Guer-Udo","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1945099","1","1945099","Hatete","-8.77694","125.36889","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Hatete","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1643400","1","1643400","Hatolia","-8.81139","125.31833","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Hatolia","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_8629367","1","8629367","Hatuhei","-8.85","125.48333","PPL","populated place","6295630|6255151|TL|8629367","Earth|Oceania|East Timor|Hatuhei","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
"87292861561","87292861561_1944798","1","1944798","Hatupae","-8.83","125.59778","PPL","populated place","6295630|6255151|TL|00","Earth|Oceania|East Timor|Hatupae","2","1","1","Basic Education Programme","2009-01-01","start-actual","2013-12-31","end-actual","United Nations Children's Fund|Government of Sweden|DFAT - Australian Aid Program|Australian Aid Program|Government of Netherland|UNICEF Core Resources","AUS|SWE|NLD|DAC","Timor-Leste","TLS","110","Education","Implementation","2009","2014","25129308.761","28463957.7136","162124.572652","183638.436862"
